title,budget,revenue,id,imdbId
The Punisher,33000000.0,54700105.0,7220.0,87718.0
Young Adam,6400000.0,2500000.0,237.0,113097.0
Van Helsing,160000000.0,300257475.0,7131.0,53320.0
Troy,175000000.0,497409852.0,652.0,112257.0
You Only Live Twice,9500000.0,111584787.0,667.0,112536.0
Octopussy,27500000.0,187500000.0,700.0,112368.0
Desert Hearts,350000.0,2400000.0,294.0,114113.0
The Miracle Worker,500000.0,2500000.0,1162.0,69198.0
Noises Off...,12000000.0,2280148.0,26670.0,98204.0
The China Syndrome,5900000.0,51718367.0,988.0,116442.0
Ken Park,1300000.0,447741.0,7090.0,299977.0
A Bridge Too Far,22000000.0,50750000.0,5902.0,268126.0
The Getaway,3352254.0,58831997.0,5916.0,83326.0
Mean Streets,500000.0,3000000.0,203.0,114682.0
Harper,3500000.0,12000000.0,26268.0,68655.0
Beyond the Valley of the Dolls,2090000.0,40000000.0,5722.0,82183.0
Shrek 2,150000000.0,919838758.0,809.0,116320.0
The Day After Tomorrow,125000000.0,544272402.0,435.0,106598.0
Raising Helen,50000000.0,49718611.0,4599.0,97457.0
Harry Potter and the Prisoner of Azkaban,130000000.0,789804554.0,673.0,117705.0
The Chronicles of Riddick,105000000.0,115772733.0,2789.0,77394.0
Garfield,50000000.0,200804534.0,8920.0,46874.0
The Doctor,12000000.0,38120905.0,26142.0,59418.0
The Terminal,60000000.0,219417255.0,594.0,29583.0
Two Brothers,74500000.0,62172050.0,1997.0,70047.0
Bob & Carol & Ted & Alice,2000000.0,30000000.0,26520.0,87821.0
Taxi 3,14500000.0,65497208.0,2334.0,133952.0
Fahrenheit 9/11,6000000.0,119114517.0,1777.0,120888.0
Spider-Man 2,200000000.0,783766341.0,558.0,110763.0
Before Sunset,2700000.0,15992615.0,80.0,112445.0
Anchorman: The Legend of Ron Burgundy,26000000.0,90574188.0,8699.0,219636.0
"I, Robot",120000000.0,347234916.0,2048.0,91149.0
The Bourne Supremacy,75000000.0,288500217.0,2502.0,151804.0
Catwoman,100000000.0,82102379.0,314.0,111112.0
Stay Hungry,5000000.0,24854765.0,5228.0,32520.0
A Woman Is a Woman,160000.0,100655.0,31522.0,79095.0
The Village,60000000.0,256697520.0,6947.0,311113.0
Garden State,2500000.0,26781723.0,401.0,113827.0
Collateral,65000000.0,217764291.0,1538.0,120087.0
AVP: Alien vs. Predator,70000000.0,171183863.0,395.0,112849.0
Resident Evil: Apocalypse,45000000.0,129394835.0,1577.0,117076.0
Sky Captain and the World of Tomorrow,70000000.0,57958696.0,5137.0,143861.0
Shaun of the Dead,4000000.0,30039392.0,747.0,117768.0
Shall We Dance?,50000000.0,170128460.0,4380.0,203632.0
Team America: World Police,32000000.0,50907422.0,3989.0,230591.0
The Grudge,10000000.0,183474602.0,1970.0,93629.0
Alfie,60000000.0,13395939.0,8849.0,92133.0
The Machinist,5000000.0,8203235.0,4553.0,96256.0
Saw,1200000.0,103911669.0,176.0,113677.0
Ray,40000000.0,124731534.0,1677.0,118901.0
The Polar Express,165000000.0,305875730.0,5255.0,279781.0
Finding Neverland,25000000.0,116766556.0,866.0,115736.0
Veer-Zaara,7000000.0,29385320.0,4251.0,221073.0
National Treasure,100000000.0,347451894.0,2059.0,120783.0
Bad Education,5000000.0,40266982.0,140.0,118055.0
Alexander,155000000.0,167298192.0,1966.0,100142.0
Closer,27000000.0,115505027.0,2288.0,84787.0
Ocean's Twelve,110000000.0,362744280.0,163.0,112851.0
The Big Parade,245000.0,22000000.0,3060.0,101605.0
The Bride Wore Black,747000.0,44566.0,4191.0,60086.0
Zabriskie Point,7000000.0,1000000.0,2998.0,144178.0
Sweet Sweetback's Baadasssss Song,150000.0,15200000.0,5822.0,106215.0
"Farewell, My Lovely",2500000.0,2000000.0,1835.0,120632.0
Blue Thunder,22000000.0,42313354.0,6341.0,308878.0
Rumble Fish,10000000.0,2494480.0,232.0,111797.0
Mishima: A Life in Four Chapters,5000000.0,502758.0,27064.0,143127.0
Club Paradise,15000000.0,12308521.0,26555.0,90056.0
Prince of Darkness,3000000.0,14182492.0,8852.0,59399.0
Frankenhooker,2500000.0,205068.0,27274.0,214605.0
Beowulf,20000000.0,1531251.0,5470.0,44744.0
2046,12000000.0,19271312.0,844.0,108227.0
Sympathy for Mr. Vengeance,4000000.0,1954937.0,4689.0,65761.0
Oldboy,3000000.0,14980005.0,670.0,52572.0
The Sea Inside,12806000.0,38535221.0,1913.0,73540.0
Spanglish,80000000.0,55041367.0,2539.0,122933.0
The Interpreter,80000000.0,162944923.0,179.0,113729.0
Open Water,130000.0,54667954.0,83.0,114039.0
Layer Cake,6500000.0,11850214.0,4836.0,80556.0
Born into Brothels,350000.0,3515061.0,1392.0,115906.0
Riding Giants,2600000.0,3166000.0,291.0,114151.0
A Scanner Darkly,8700000.0,7659918.0,3509.0,165643.0
Million Dollar Baby,30000000.0,216763646.0,70.0,116367.0
Hotel Rwanda,17500000.0,38000000.0,205.0,114798.0
Charlie and the Chocolate Factory,150000000.0,474968763.0,118.0,116606.0
The Life Aquatic with Steve Zissou,50000000.0,34808403.0,421.0,109279.0
The Aviator,116000000.0,102000000.0,2567.0,131369.0
Meet the Fockers,80000000.0,516642939.0,693.0,109751.0
Racing Stripes,30000000.0,93772522.0,6439.0,48966.0
Coach Carter,30000000.0,76669806.0,7214.0,50599.0
Beastmaster 2: Through the Portal of Time,6000000.0,869325.0,27549.0,301167.0
Downfall,18339750.0,92180910.0,613.0,116684.0
Assault on Precinct 13,30000000.0,35294470.0,8978.0,388419.0
Boogeyman,20000000.0,67192859.0,8968.0,367479.0
The Wedding Date,15000000.0,47175038.0,6961.0,104237.0
Double Dragon,3500000.0,2341309.0,2436.0,120857.0
Howl's Moving Castle,24000000.0,234710455.0,4935.0,80715.0
Hitch,70000000.0,368100420.0,8488.0,70689.0
Constantine,100000000.0,230884728.0,561.0,110259.0
Night Watch,4200000.0,32000000.0,3040.0,79540.0
Be Cool,53000000.0,95226116.0,4551.0,96241.0
Hostage,52000000.0,77944725.0,2026.0,134619.0
Once Upon a Forest,13000000.0,6582052.0,33539.0,365109.0
Sin City,40000000.0,158733820.0,187.0,114095.0
Sahara,130000000.0,119269486.0,7364.0,332658.0
The Hitchhiker's Guide to the Galaxy,50000000.0,104478416.0,7453.0,363282.0
A Lot Like Love,30000000.0,42886719.0,8976.0,38048.0
Kingdom of Heaven,130000000.0,211643158.0,1495.0,120389.0
Crash,6500000.0,98410061.0,1640.0,119326.0
Star Wars: Episode III - Revenge of the Sith,113000000.0,850000000.0,1895.0,127723.0
Monster-in-Law,43000000.0,154749918.0,4379.0,179473.0
9 Songs,1000000.0,1574623.0,27.0,114011.0
Madagascar,75000000.0,532680671.0,953.0,38650.0
Cinderella Man,88000000.0,108539911.0,921.0,84370.0
Mr. & Mrs. Smith,110000000.0,478207520.0,787.0,113147.0
Batman Begins,150000000.0,374218673.0,272.0,110428.0
War of the Worlds,132000000.0,591739379.0,74.0,115644.0
March of the Penguins,8000000.0,127392239.0,1667.0,119592.0
Rebound,45000000.0,16809014.0,7233.0,91513.0
Dark Water,30000000.0,25473093.0,9009.0,275468.0
Russian Dolls,13000000.0,23727301.0,1826.0,120598.0
The Island,126000000.0,162949164.0,1635.0,119349.0
Broken Flowers,10000000.0,45742101.0,308.0,111507.0
The Dukes of Hazzard,50000000.0,110803676.0,6519.0,76059.0
Four Brothers,45000000.0,92374674.0,8292.0,43614.0
The 40 Year Old Virgin,26000000.0,109449237.0,6957.0,307987.0
The Brothers Grimm,88000000.0,105316267.0,4442.0,89461.0
The Constant Gardener,25000000.0,82466670.0,1985.0,95271.0
Just Like Heaven,58000000.0,102854431.0,9007.0,36940.0
Lord of War,42000000.0,24127895.0,1830.0,119139.0
Everything is Illuminated,7000000.0,2697930.0,340.0,111667.0
Doom,60000000.0,55987321.0,8814.0,364751.0
Æon Flux,62000000.0,52304001.0,8202.0,44487.0
An Unfinished Life,30000000.0,18618284.0,1947.0,55614.0
The Exorcism of Emily Rose,19000000.0,144216468.0,8643.0,356470.0
Corpse Bride,40000000.0,117195061.0,3933.0,52969.0
A History of Violence,32000000.0,60740827.0,59.0,112714.0
Oliver Twist,50000000.0,42093706.0,257.0,113501.0
Capote,7000000.0,49084830.0,398.0,113104.0
The Curse of the Were-Rabbit,30000000.0,192452832.0,533.0,111143.0
Kiss Kiss Bang Bang,15000000.0,15785148.0,5236.0,97106.0
55 Days at Peking,17000000.0,10000000.0,27759.0,359564.0
Brokeback Mountain,14000000.0,178043761.0,142.0,94878.0
"Good Night, and Good Luck.",7000000.0,54600000.0,3291.0,217107.0
The Fog,18000000.0,46201432.0,791.0,113610.0
Shopgirl,10284523.0,11588205.0,2610.0,138874.0
The Legend of Zorro,75000000.0,142400065.0,1656.0,120257.0
The Weather Man,20000000.0,12482775.0,6963.0,293088.0
Saw II,4000000.0,152925093.0,215.0,112471.0
Manderlay,14200000.0,674918.0,1951.0,63385.0
Damnation Alley,17000000.0,8720000.0,25763.0,18737.0
Jarhead,72000000.0,96889998.0,25.0,113627.0
Syriana,50000000.0,94000000.0,231.0,109686.0
Derailed,22000000.0,57479076.0,8999.0,75323.0
Pride & Prejudice,28000000.0,121147947.0,4348.0,194530.0
Harry Potter and the Goblet of Fire,150000000.0,895921036.0,674.0,62711.0
Walk the Line,28000000.0,186438883.0,69.0,113118.0
Rent,40000000.0,31670620.0,1833.0,120749.0
Zathura: A Space Adventure,65000000.0,64321501.0,6795.0,90735.0
Match Point,15000000.0,85306374.0,116.0,112373.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000.0,748806957.0,411.0,111804.0
King Kong,207000000.0,550000000.0,254.0,113463.0
Memoirs of a Geisha,85000000.0,162242962.0,1904.0,122529.0
Munich,70000000.0,130358911.0,612.0,117283.0
Transamerica,1000000.0,13350369.0,546.0,108255.0
Rumor Has It...,70000000.0,88933562.0,2800.0,104740.0
Hostel,4800000.0,80578934.0,1690.0,118583.0
Underworld: Evolution,50000000.0,111340801.0,834.0,117332.0
Bandidas,35000000.0,10496317.0,1969.0,89686.0
Dave Chappelle's Block Party,3000000.0,11718595.0,292.0,114069.0
Running Scared,17000000.0,9500000.0,7304.0,74121.0
16 Blocks,55000000.0,65664721.0,2207.0,31505.0
Failure to Launch,50000000.0,128406887.0,6877.0,339071.0
Ice Age: The Meltdown,80000000.0,660940780.0,950.0,25878.0
V for Vendetta,54000000.0,132511035.0,752.0,105737.0
Inside Man,45000000.0,184376254.0,388.0,112570.0
Tsotsi,3000000.0,9879971.0,868.0,101692.0
Lights in the Dusk,1380000.0,1615018.0,1379.0,100994.0
The Lives of Others,2000000.0,70000000.0,582.0,107642.0
Lucky Number Slevin,27000000.0,56308881.0,186.0,113986.0
Volver,12899867.0,85582407.0,219.0,112757.0
Basic Instinct 2,70000000.0,38629478.0,3093.0,67411.0
Friends with Money,6500000.0,13368437.0,8998.0,72272.0
Scary Movie 4,45000000.0,178262620.0,4257.0,249538.0
Hard Candy,950000.0,7022209.0,2652.0,50280.0
The Sentinel,60000000.0,77920346.0,5820.0,314725.0
Silent Hill,50000000.0,97607453.0,588.0,103639.0
The Protector,6000000.0,27165581.0,8982.0,327919.0
Mission: Impossible III,150000000.0,397850012.0,956.0,34012.0
Poseidon,160000000.0,181674817.0,503.0,110649.0
The Da Vinci Code,125000000.0,767820459.0,591.0,114706.0
Cars,120000000.0,461983149.0,920.0,31381.0
The Omen,25000000.0,119188334.0,806.0,115530.0
The Lake House,40000000.0,114830111.0,2044.0,82263.0
The Devil Wears Prada,35000000.0,326551094.0,350.0,109446.0
Pirates of the Caribbean: Dead Man's Chest,200000000.0,1065659812.0,58.0,110877.0
"You, Me and Dupree",54000000.0,130431368.0,1819.0,120219.0
Clerks II,5000000.0,26888376.0,2295.0,120823.0
Marie Antoinette,40000000.0,60474340.0,1887.0,119053.0
An Inconvenient Truth,1000000.0,46243000.0,1781.0,116379.0
Little Miss Sunshine,8000000.0,100523181.0,773.0,70820.0
Curse of the Pink Panther,11000000.0,4491986.0,36576.0,25580.0
Babel,25000000.0,135330182.0,1164.0,60304.0
Prophecy,12000000.0,54000000.0,31915.0,37614.0
Snakes on a Plane,33000000.0,62022014.0,326.0,110081.0
Scoop,4000000.0,31584901.0,512.0,111003.0
Night at the Museum,110000000.0,574480841.0,1593.0,119896.0
World Trade Center,63000000.0,162945894.0,1852.0,118727.0
Stranger Than Fiction,30000000.0,53653224.0,1262.0,57115.0
Miami Vice,135000000.0,163794509.0,82.0,112379.0
Mrs Palfrey at The Claremont,750000.0,1720953.0,47880.0,177347.0
Crank,12000000.0,42931041.0,1948.0,57590.0
Chaos,20000000.0,10289.0,5289.0,39204.0
The Queen,15000000.0,123384128.0,1165.0,115715.0
The Wind That Shakes the Barley,6500000.0,22889018.0,1116.0,113057.0
The Fountain,35000000.0,15304890.0,1381.0,84021.0
The Science of Sleep,6000000.0,9524340.0,300.0,110932.0
Vixen!,76000.0,6000000.0,5721.0,82175.0
Apocalypto,40000000.0,120175290.0,1579.0,116334.0
All the King's Men,55000000.0,9450897.0,1717.0,120082.0
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000.0,261572744.0,496.0,111689.0
Pan's Labyrinth,19000000.0,83258226.0,1417.0,117364.0
The Guardian,70000000.0,55011732.0,4643.0,133152.0
Open Season,85000000.0,197309027.0,7484.0,65780.0
The Departed,90000000.0,289847354.0,1422.0,119731.0
The Grudge 2,20000000.0,39143839.0,1975.0,82418.0
The Marine,20000000.0,22165608.0,8975.0,299863.0
Little Children,26000000.0,14821658.0,1440.0,106266.0
The Last King of Scotland,6000000.0,48027970.0,1523.0,120383.0
Shortbus,2000000.0,5179037.0,1378.0,96487.0
The Prestige,40000000.0,109676311.0,1124.0,82846.0
Flags of Our Fathers,90000000.0,65900249.0,3683.0,86979.0
Saw III,10000000.0,163876815.0,214.0,110882.0
Perfume: The Story of a Murderer,50000000.0,132180323.0,1427.0,120390.0
The Holiday,85000000.0,194168700.0,1581.0,119848.0
Snow Cake,12000000.0,1381665.0,313.0,111333.0
Tenacious D in The Pick of Destiny,22000000.0,13405595.0,2179.0,65112.0
Blood Diamond,100000000.0,170877916.0,1372.0,102975.0
Eragon,100000000.0,249288105.0,2486.0,138279.0
Rocky Balboa,24000000.0,155721132.0,1246.0,97165.0
The Good Shepherd,85000000.0,59908565.0,1247.0,61722.0
Dreamgirls,70000000.0,154937680.0,1125.0,72081.0
Freedom Writers,21000000.0,41170784.0,1646.0,120029.0
The History Boys,4000000.0,13401952.0,8618.0,47136.0
Notes on a Scandal,15000000.0,49469904.0,1259.0,92005.0
The Good German,32000000.0,5914908.0,182.0,113851.0
Letters from Iwo Jima,19000000.0,68673228.0,1251.0,56801.0
Happily N'Ever After,47000000.0,38085778.0,5393.0,51496.0
Stomp the Yard,13000000.0,75511123.0,1931.0,26752.0
The Hitcher,10000000.0,25399945.0,8398.0,63642.0
Bridge to Terabithia,60000000.0,137587063.0,1265.0,107048.0
Killer of Sheep,100000.0,362222.0,27432.0,273108.0
Hannibal Rising,50000000.0,82169884.0,1248.0,52311.0
Ratatouille,150000000.0,623722818.0,2062.0,120687.0
"Paris, je t'aime",13000000.0,4857367.0,2266.0,101523.0
The Astronaut Farmer,13000000.0,11130889.0,5172.0,290212.0
Myra Breckinridge,5000000.0,3000000.0,40973.0,78492.0
Days of Glory,14500000.0,22963701.0,2016.0,78790.0
Ghost Rider,110000000.0,228738393.0,1250.0,50212.0
The Number 23,30000000.0,77566815.0,3594.0,210616.0
Hot Fuzz,12000000.0,80573774.0,4638.0,163025.0
Next,70000000.0,76066841.0,1738.0,120881.0
Zodiac,65000000.0,84785914.0,1949.0,60665.0
300,65000000.0,422610419.0,1271.0,101921.0
The Host,11000000.0,88489643.0,1255.0,92610.0
Becoming Jane,16500000.0,37311672.0,2977.0,142201.0
Reign Over Me,20000000.0,22222308.0,2355.0,120623.0
Shooter,61000000.0,95696996.0,7485.0,53134.0
TMNT,34000000.0,95608995.0,1273.0,90967.0
The Lookout,16000000.0,5367030.0,8270.0,100112.0
The Reaping,40000000.0,62771059.0,1683.0,120520.0
Meet the Robinsons,150000000.0,169332978.0,1267.0,56218.0
Sunshine,50000000.0,32017803.0,1272.0,66206.0
Perfect Stranger,60795000.0,73090611.0,7183.0,66449.0
Pathfinder,45000000.0,30822861.0,1534.0,58985.0
The Contract,25000000.0,5549200.0,1441.0,106387.0
Mr. Bean's Holiday,25000000.0,229736344.0,1268.0,100436.0
Spider-Man 3,258000000.0,890871626.0,559.0,107779.0
Day Watch,4200000.0,38862717.0,2269.0,107211.0
Knocked Up,30000000.0,219076518.0,4964.0,233841.0
Hairspray,50000000.0,90450008.0,2976.0,163988.0
28 Weeks Later,15000000.0,64238440.0,1562.0,118688.0
Shrek the Third,160000000.0,798958165.0,810.0,116756.0
Once,160000.0,20710513.0,5723.0,82200.0
Pirates of the Caribbean: At World's End,300000000.0,961000000.0,285.0,106402.0
Mr. Brooks,20000000.0,41637263.0,3432.0,89003.0
88 Minutes,30000000.0,16930884.0,3489.0,102057.0
Ocean's Thirteen,85000000.0,311312624.0,298.0,105652.0
Fantastic 4: Rise of the Silver Surfer,130000000.0,289047763.0,1979.0,91080.0
Death Proof,25000000.0,25037897.0,1991.0,94862.0
Swoon,250000.0,340147.0,54934.0,784972.0
Sicko,9000000.0,24538513.0,2359.0,166396.0
Popular Music,2224000.0,28000000.0,442.0,106697.0
A Mighty Heart,16000000.0,18928871.0,1988.0,93176.0
1408,25000000.0,94679598.0,3021.0,82427.0
Live Free or Die Hard,110000000.0,383531464.0,1571.0,115856.0
License to Wed,35000000.0,69307224.0,2959.0,137523.0
Evan Almighty,175000000.0,173000000.0,2698.0,120554.0
Transformers,150000000.0,709709780.0,1858.0,117786.0
Harry Potter and the Order of the Phoenix,150000000.0,938212738.0,675.0,110061.0
I Now Pronounce You Chuck & Larry,85000000.0,186072214.0,3563.0,132910.0
Stardust,70000000.0,135560026.0,2270.0,109390.0
The Simpsons Movie,75000000.0,527068851.0,35.0,112637.0
I Know Who Killed Me,12000000.0,9620399.0,5857.0,83099.0
No Reservations,28000000.0,92601050.0,3638.0,79574.0
The Bourne Ultimatum,70000000.0,442824138.0,2503.0,156901.0
You Kill Me,4000000.0,2426851.0,8141.0,56504.0
Superbad,20000000.0,121463226.0,8363.0,367085.0
Rush Hour 3,140000000.0,258022233.0,5174.0,99566.0
The Kingdom,70000000.0,86658558.0,4349.0,65528.0
The Invasion,80000000.0,15071514.0,4858.0,84043.0
Halloween,15000000.0,80253908.0,2082.0,104868.0
3:10 to Yuma,55000000.0,70016220.0,5176.0,160498.0
Shoot 'Em Up,39000000.0,26820641.0,4141.0,192111.0
Atonement,30000000.0,129266061.0,4347.0,234288.0
"4 Months, 3 Weeks and 2 Days",852510.0,1185783.0,2009.0,70723.0
The Brave One,70000000.0,69766619.0,4413.0,59878.0
In the Valley of Elah,23000000.0,29541790.0,6973.0,104265.0
Rang De Basanti,2200000.0,11502151.0,7913.0,57078.0
December Boys,4000000.0,46474.0,4629.0,97967.0
Eastern Promises,51500000.0,55112356.0,2252.0,104412.0
Into the Wild,15000000.0,56255142.0,5915.0,83284.0
Dan in Real Life,25000000.0,68377859.0,7211.0,43915.0
The Darjeeling Limited,16000000.0,24377151.0,4538.0,96029.0
We Own the Night,21000000.0,54926886.0,2001.0,97733.0
Elizabeth: The Golden Age,55000000.0,74237563.0,4517.0,95484.0
Michael Clayton,25000000.0,92991835.0,4566.0,92548.0
Lars and the Real Girl,12000000.0,11293663.0,6615.0,329101.0
30 Days of Night,30000000.0,75505973.0,4513.0,95333.0
Rendition,27500000.0,24748670.0,5125.0,81698.0
Things We Lost in the Fire,16000000.0,2849142.0,3877.0,88206.0
Gone Baby Gone,19000000.0,34619699.0,4771.0,180734.0
The Assassination of Jesse James by the Coward Robert Ford,30000000.0,14711793.0,4512.0,95326.0
The Edge of Heaven,3800000.0,17804565.0,2014.0,76054.0
Saw IV,10000000.0,139352633.0,663.0,116768.0
American Gangster,100000000.0,266465037.0,4982.0,52320.0
Bee Movie,150000000.0,287594577.0,5559.0,270480.0
The Diving Bell and the Butterfly,14000000.0,19777647.0,2013.0,69113.0
No Country for Old Men,25000000.0,171600000.0,6977.0,102526.0
August Rush,25000000.0,66122026.0,5123.0,70819.0
Lions for Lambs,35000000.0,63215872.0,4515.0,95360.0
Fred Claus,100000000.0,97838349.0,5375.0,38589.0
Beowulf,70000000.0,195735876.0,2310.0,119670.0
Love in the Time of Cholera,45000000.0,4607608.0,6639.0,62467.0
Southland Tales,17000000.0,374743.0,4723.0,250323.0
The Mist,18000000.0,57096190.0,5876.0,258068.0
Enchanted,85000000.0,340487652.0,4523.0,95638.0
Hitman,24000000.0,99965753.0,1620.0,119468.0
The Golden Compass,180000000.0,372234864.0,2268.0,104257.0
I Am Legend,150000000.0,585349010.0,6479.0,100670.0
Alvin and the Chipmunks,60000000.0,361366633.0,6477.0,36377.0
I'm Not There.,20000000.0,4001121.0,3902.0,210717.0
Juno,7500000.0,231411584.0,7326.0,258816.0
My Blueberry Nights,10000000.0,21786738.0,1989.0,98136.0
The Bucket List,45000000.0,175372502.0,7350.0,371683.0
The Kite Runner,20000000.0,73276047.0,7979.0,64689.0
National Treasure: Book of Secrets,130000000.0,457363168.0,6637.0,92085.0
There Will Be Blood,25000000.0,77208711.0,7345.0,358349.0
Charlie Wilson's War,75000000.0,119000410.0,6538.0,324133.0
Aliens vs Predator: Requiem,40000000.0,41797066.0,440.0,106673.0
Walk Hard: The Dewey Cox Story,35000000.0,18317151.0,6575.0,74564.0
The Water Horse,40000000.0,103071443.0,54318.0,54286.0
P.S. I Love You,30000000.0,156835339.0,6023.0,57869.0
27 Dresses,30000000.0,160259319.0,6557.0,113533.0
[REC],1500000.0,30448000.0,8329.0,43041.0
Cloverfield,25000000.0,170764026.0,7191.0,103827.0
Meet the Spartans,30000000.0,84646831.0,7278.0,166158.0
Fool's Gold,70000000.0,111231041.0,8676.0,113074.0
Vantage Point,40000000.0,151161491.0,7461.0,329111.0
"Run, Fatboy, Run",10000000.0,33000000.0,7942.0,46345.0
"10,000 BC",105000000.0,266000000.0,7840.0,31398.0
The Bank Job,20000000.0,64822796.0,8848.0,46521.0
Funny Games,15000000.0,7938872.0,8461.0,36777.0
Hallam Foe,8000000.0,60641.0,2239.0,73817.0
What Just Happened,25000000.0,6673422.0,8944.0,329030.0
The Dark Knight,185000000.0,1004558444.0,155.0,112495.0
Never Back Down,20000000.0,41627431.0,8456.0,65889.0
Leatherheads,58000000.0,41299492.0,4942.0,52564.0
Stop-Loss,25000000.0,11207130.0,8988.0,53716.0
Julia,6000000.0,1300000.0,7351.0,303348.0
Street Kings,20000000.0,65569869.0,1266.0,105695.0
Speed Racer,120000000.0,93945766.0,7459.0,293007.0
The Forbidden Kingdom,55000000.0,127906624.0,1729.0,119396.0
Baby Mama,30000000.0,63833449.0,8780.0,64045.0
Iron Man,140000000.0,585174222.0,1726.0,119925.0
Taken,25000000.0,226830568.0,8681.0,71737.0
The Chronicles of Narnia: Prince Caspian,225000000.0,419651413.0,2454.0,51622.0
Indiana Jones and the Kingdom of the Crystal Skull,185000000.0,786636033.0,217.0,112438.0
Sex and the City,65000000.0,415252786.0,4564.0,96794.0
The Happening,60000000.0,163403799.0,8645.0,390221.0
The Incredible Hulk,150000000.0,163712074.0,1724.0,118230.0
Wanted,75000000.0,258270008.0,8909.0,363475.0
Hancock,150000000.0,624029371.0,8960.0,430745.0
West of Zanzibar,259000.0,921000.0,27506.0,289229.0
Welcome to the Sticks,11000000.0,53191886.0,8265.0,68615.0
Transsiberian,15000000.0,5926410.0,6687.0,270980.0
The X Files: I Want to Believe,30000000.0,68369434.0,8836.0,324554.0
The Mummy: Tomb of the Dragon Emperor,145000000.0,401128639.0,1735.0,119223.0
Vicky Cristina Barcelona,15000000.0,96408652.0,5038.0,83951.0
Tropic Thunder,92000000.0,188072649.0,7446.0,398872.0
Waltz with Bashir,2000000.0,11125849.0,8885.0,76683.0
Burn After Reading,37000000.0,163720069.0,4944.0,75989.0
"The Tulse Luper Suitcases, Part 1: The Moab Story",10000000.0,25800.0,3097.0,33045.0
Blindness,25000000.0,19844979.0,8338.0,39192.0
Changeling,55000000.0,113020255.0,3580.0,153464.0
Australia,130000000.0,49554002.0,6972.0,118125.0
Twilight,37000000.0,392616625.0,8966.0,362269.0
The Reader,32000000.0,113019290.0,8055.0,122143.0
The Curious Case of Benjamin Button,150000000.0,333932083.0,4922.0,42539.0
Valkyrie,75000000.0,200276000.0,2253.0,105629.0
Revolutionary Road,35000000.0,75225693.0,4148.0,212985.0
Inkheart,60000000.0,57490374.0,2309.0,141824.0
The Grudge 3,5000000.0,38610009.0,1977.0,87298.0
The International,50000000.0,60161391.0,4959.0,242252.0
My Name Is Bruce,1500000.0,173066.0,1961.0,95953.0
Il Divo,7275000.0,11260366.0,8832.0,374330.0
X-Men Origins: Wolverine,150000000.0,373062864.0,2080.0,48280.0
Terminator Salvation,200000000.0,371353001.0,534.0,108101.0
Transformers: Revenge of the Fallen,150000000.0,836297228.0,8373.0,327162.0
Harry Potter and the Half-Blood Prince,250000000.0,933959197.0,767.0,113211.0
Sorority Row,12500000.0,27206120.0,26688.0,99739.0
Amelia,40000000.0,19258519.0,8915.0,368658.0
The Pebble and the Penguin,28000000.0,3983912.0,54648.0,293564.0
Precious,10000000.0,47536959.0,25793.0,23649.0
"Police, Adjective",1089360.0,48298.0,32511.0,64451.0
Brothers,26000000.0,43318349.0,7445.0,328107.0
The Lovely Bones,65000000.0,93525586.0,7980.0,75784.0
Armored,20000000.0,22942221.0,4597.0,97438.0
Invaders from Mars,12000000.0,4884663.0,31909.0,104139.0
Trapeze,4000000.0,14400000.0,40494.0,103337.0
Asterix at the Olympic Games,97250400.0,132900000.0,2395.0,128445.0
I Love You Phillip Morris,13000000.0,10652035.0,8952.0,365183.0
Percy Jackson & the Olympians: The Lightning Thief,95000000.0,226497209.0,32657.0,93488.0
My Name Is Khan,12000000.0,42345360.0,26022.0,50681.0
From Paris with Love,52000000.0,52826594.0,26389.0,76336.0
She's Out of My League,20000000.0,49779728.0,34016.0,72637.0
Harry Brown,7300000.0,10329747.0,25941.0,40536.0
The Bounty Hunter,40000000.0,136000000.0,27573.0,306097.0
Repo Men,32000000.0,18409891.0,31867.0,331933.0
Razorback,5500000.0,801000.0,26178.0,62407.0
Ca$h,7000000.0,46488.0,27004.0,120695.0
Four Lions,967686.0,4270000.0,37495.0,430651.0
Buried,1987650.0,19152480.0,26388.0,76161.0
Inception,160000000.0,825532764.0,27205.0,189630.0
The Sorcerer's Apprentice,150000000.0,215283742.0,27022.0,124901.0
Salt,110000000.0,293329073.0,27576.0,306432.0
Mr. Nobody,47000000.0,3547209.0,31011.0,107233.0
It's Kind of a Funny Story,8000000.0,6491240.0,43923.0,455612.0
Let Me In,20000000.0,24145613.0,41402.0,58301.0
Dirty Girl,4000000.0,55125.0,70695.0,1045655.0
127 Hours,18000000.0,35692920.0,44115.0,475723.0
Hatchet II,2500000.0,52604.0,43919.0,466342.0
"Tomorrow, When the War Began",27000000.0,16504936.0,43930.0,397078.0
Vanishing on 7th Street,10000000.0,1068682.0,43552.0,77276.0
At Long Last Love,6000000.0,1500000.0,4704.0,56059.0
The Eagle,25000000.0,27122040.0,49494.0,74776.0
Battle: Los Angeles,70000000.0,202466756.0,44943.0,312318.0
Black Lightning,15000000.0,21500000.0,31162.0,352520.0
The Princess of Montpensier,14734000.0,6775121.0,57695.0,106579.0
Bridesmaids,32500000.0,288383523.0,55721.0,861739.0
Pirates of the Caribbean: On Stranger Tides,380000000.0,1045713802.0,1865.0,141986.0
